"chr","start","end","idxStart","idxEnd","cluster","n","width","invdensity","areaStat","maxStat","meanDiff","group1.mean","group2.mean","tstat.sd","direction"
"scaffold1382",211204,211873,5496378,5496416,211890,39,670,17.1794871794872,1352.26847967253,36.7510967591327,0.84149996370369,0.933067161694448,0.0915671979907581,0.024965283127051,"hyper"
"Ca6",49284883,49285916,4195822,4195878,161178,57,1034,18.140350877193,1341.29870693231,25.0959075411105,0.74573347662726,0.85538720416531,0.10965372753805,0.0314443257649703,"hyper"
"Ca6",48018129,48018665,4179211,4179260,160534,50,537,10.74,1251.05235984689,25.8387138425947,0.893565005577995,0.897735555836872,0.00417055025887713,0.036550813106633,"hyper"
"scaffold598",77367,78546,5831525,5831574,221754,50,1180,23.6,1202.1586484101,37.0189441731699,0.50398815517255,0.927463078721288,0.423474923548738,0.02209093643501,"hyper"
"Ca6",44005047,44006390,4109556,4109615,158050,60,1344,22.4,1178.64515799757,25.0712522029203,0.596713716992754,0.946242152867428,0.349528435874674,0.0306755173525228,"hyper"
"Ca6",58749843,58751195,4342939,4342990,166945,52,1353,26.0192307692308,1177.88200502016,29.1208956298339,0.65504667253776,0.696558315977208,0.0415116434394474,0.0306318543889235,"hyper"
"Ca5",34024292,34025706,3175313,3175386,123482,74,1415,19.1216216216216,-1162.31367225711,-8.66854627705632,-0.662848608173534,0.229687509539386,0.89253611771292,0.0418932205808566,"hypo"
"Ca6",27840773,27842498,3830611,3830677,148710,67,1726,25.7611940298507,1148.3438622026,19.9354272728321,0.472070316302983,0.673350366750005,0.201280050447022,0.0296485192409612,"hyper"
"scaffold876",286224,287529,5964218,5964281,224882,64,1306,20.40625,1140.45855766648,26.7303986099883,0.355899480389956,0.917131750424125,0.561232270034169,0.0193965133030106,"hyper"
"Ca2",4852702,4854114,806823,806893,31850,71,1413,19.9014084507042,-1120.37272019631,-8.40903715228162,-0.669937597420002,0.220511253810392,0.890448851230393,0.0500427418192256,"hypo"
"Ca2",30369458,30370478,1197812,1197871,46769,60,1021,17.0166666666667,-1115.74447020444,-8.84779850780246,-0.667812307894788,0.205269961534857,0.873082269429646,0.0350760144222857,"hypo"
"scaffold882",358496,360336,5980303,5980366,225297,64,1841,28.765625,1111.69550223465,23.1907703673921,0.646802280764922,0.762263615307855,0.115461334542934,0.0371522914524695,"hyper"
"Ca6",2961810,2962824,3443677,3443729,134036,53,1015,19.1509433962264,1064.09548304405,22.5422391943827,0.73162841797724,0.857477845793035,0.125849427815795,0.0367272050243462,"hyper"
"Ca1",35454995,35456695,529194,529254,20985,61,1701,27.8852459016393,-1021.48935834339,-9.04955068539138,-0.707604109973945,0.207387691654837,0.914991801628782,0.0427486611220789,"hypo"
"scaffold336",407964,408502,5687833,5687870,217487,38,539,14.1842105263158,958.501013601742,28.3639665878858,0.779394776144817,0.931973418093333,0.152578641948516,0.0310075846850088,"hyper"
"Ca6",2043476,2044590,3426953,3427005,133436,53,1115,21.0377358490566,938.981230066588,19.0625046262585,0.688294183621727,0.834050903259137,0.145756719637409,0.040233183536585,"hyper"
"Ca2",15617676,15618546,947781,947843,37881,63,871,13.8253968253968,-918.41650744963,-10.9246903248568,-0.449448403167168,0.036946737045232,0.4863951402124,0.0318612399270145,"hypo"
"Ca6",57940481,57942647,4330948,4331014,166432,67,2167,32.3432835820896,895.146863208885,15.7224841664749,0.601497900699059,0.795614341245236,0.194116440546177,0.0414979686951596,"hyper"
"Ca4",2283726,2284475,1942846,1942891,76298,46,750,16.304347826087,881.433315047857,20.8000740608299,0.761523633581414,0.854280885632678,0.0927572520512642,0.0396573781318758,"hyper"
"Ca5",28367281,28367552,3090789,3090822,120094,34,272,8,876.696267185044,28.1302321354959,0.923811038456262,0.964176073179285,0.0403650347230226,0.0361153912296415,"hyper"
"Ca6",58437027,58438900,4337973,4338031,166739,59,1874,31.7627118644068,846.819936252614,18.3416378003587,0.763405260436873,0.795102698718566,0.0316974382816935,0.0475569011700128,"hyper"
"Ca5",13797499,13799022,2869412,2869461,112132,50,1524,30.48,842.265638460571,17.7268179539905,0.787414796618108,0.798828265278109,0.0114134686600016,0.0470127788968791,"hyper"
"Ca1",41132193,41133254,625804,625855,24323,52,1062,20.4230769230769,841.289830166435,17.7636105337711,0.692642502343594,0.901597805895893,0.208955303552298,0.0442927504869484,"hyper"
"Ca2",12579313,12580810,914237,914297,36426,61,1498,24.5573770491803,840.974372381943,15.4157797699049,0.55810479702025,0.896178650801785,0.338073853781535,0.043642705212689,"hyper"
"Ca2",11571735,11573056,899557,899624,35757,68,1322,19.4411764705882,826.021499585871,12.8088851585758,0.475446619666159,0.824192503291191,0.348745883625032,0.0379181667963296,"hyper"
"Ca3",25182071,25182760,1682020,1682056,65765,37,690,18.6486486486486,816.378149570296,24.126264369203,0.800056266911495,0.804998498684377,0.0049422317728825,0.036185736743164,"hyper"
"Ca4",36329868,36330762,2468434,2468485,97466,52,895,17.2115384615385,-809.932299530329,-8.15325078639742,-0.887528767564724,0.041174833639902,0.928703601204626,0.0573240578109875,"hypo"
"scaffold128",153832,154410,5429171,5429238,209350,68,579,8.51470588235294,-806.271393150359,-8.7088822512433,-0.312127950404508,0.352760757706912,0.66488870811142,0.0261396354438021,"hypo"
"Ca5",15848041,15848818,2896472,2896515,112947,44,778,17.6818181818182,-797.666229545063,-12.6802824563442,-0.702909189256482,0.222608770477218,0.9255179597337,0.0381332007779897,"hypo"
"Ca6",42140870,42142407,4082244,4082274,157283,31,1538,49.6129032258064,788.479610300437,29.6893619316183,0.788641335719962,0.953164079467543,0.164522743747581,0.0324177549584696,"hyper"
"Ca7",7580048,7581360,4475837,4475906,172315,70,1313,18.7571428571429,775.221195936268,13.0555919273222,0.379325566440261,0.636789810945639,0.257464244505377,0.0354530089624789,"hyper"
"scaffold642",56812,58561,5857500,5857541,222300,42,1750,41.6666666666667,-772.110300957083,-9.68484990764214,-0.439777720386289,0.387820297951409,0.827598018337697,0.0226314267778354,"hypo"
"scaffold682",149001,150321,5911424,5911459,223559,36,1321,36.6944444444444,766.619947633825,30.4556680912517,0.644510213682018,0.911747541236695,0.267237327554677,0.0289323875901492,"hyper"
"Ca1",39866976,39867746,604925,604966,23533,42,771,18.3571428571429,-755.743936250259,-11.6295528929371,-0.575866754512246,0.344703214948782,0.920569969461028,0.0336454996714662,"hypo"
"Ca7",6213548,6214346,4454659,4454699,171406,41,799,19.4878048780488,755.167081289195,20.301551341066,0.665304621360637,0.724238428120308,0.0589338067596711,0.0345371600875464,"hyper"
"Ca5",30261258,30262668,3118146,3118174,121238,29,1411,48.6551724137931,-748.341571174178,-19.3426025148875,-0.882957583058737,0.00158101208868494,0.884538595147422,0.0331440196060837,"hypo"
"Ca2",25747118,25748106,1131545,1131589,43869,45,989,21.9777777777778,743.071144853902,19.4279944700472,0.813176949630309,0.893145041821404,0.0799680921910956,0.0478073071684214,"hyper"
"Ca7",27322385,27323944,4781451,4781506,184182,56,1560,27.8571428571429,742.956511627791,15.57542868919,0.576263815316824,0.885973730770951,0.309709915454127,0.0443313561106664,"hyper"
"Ca2",17947416,17949066,990252,990292,39312,41,1651,40.2682926829268,734.998114937983,23.5728490297014,0.575877227831262,0.950693583296892,0.37481635546563,0.033112842075879,"hyper"
"Ca6",50568385,50569262,4217228,4217264,162022,37,878,23.7297297297297,729.913320329806,21.4151546186939,0.808317421600683,0.83825596473144,0.0299385431307562,0.0438778632972914,"hyper"
"Ca5",6141086,6141444,2768457,2768494,108236,38,359,9.44736842105263,-728.292999279741,-9.39528973930451,-0.81199675602447,0.0143768925936266,0.826373648618097,0.044623878704352,"hypo"
"Ca5",10058511,10059652,2823517,2823558,110471,42,1142,27.1904761904762,723.935458788832,18.4887235370267,0.911904367828691,0.932182683286007,0.0202783154573163,0.0469945950888085,"hyper"
"Ca6",58071029,58071496,4332835,4332863,166511,29,468,16.1379310344828,719.969630184281,25.1445222809342,0.727720420241393,0.887886009338811,0.160165589097417,0.0298793903923751,"hyper"
"Ca6",10495864,10497563,3559977,3560011,138779,35,1700,48.5714285714286,716.616318812263,24.1557304026307,0.856758592786768,0.895580199157016,0.0388216063702477,0.0367839753685959,"hyper"
"Ca1",26049135,26050131,355656,355692,15697,37,997,26.9459459459459,712.173952402587,20.8876101792932,0.737866825748218,0.912066829043237,0.174200003295019,0.0389583792082384,"hyper"
"Ca4",37739519,37740453,2488977,2489013,98366,37,935,25.2702702702703,709.103608118952,20.3033423730315,0.82718042891389,0.911028180288711,0.0838477513748216,0.0406527406748135,"hyper"
"Ca3",28705628,28706368,1731182,1731220,67955,39,741,19,-697.744226549279,-10.1506227405455,-0.771474487518672,0.149797622966537,0.921272110485209,0.0448772258039829,"hypo"
"Ca7",42442409,42443569,4995711,4995746,193248,36,1161,32.25,697.575079236532,23.2035662423097,0.687300057048266,0.944047277608343,0.256747220560078,0.0361835093178488,"hyper"
"Ca6",31146668,31147571,3879711,3879753,150740,43,904,21.0232558139535,696.336721258227,17.6691311616885,0.795535751006698,0.858635111287648,0.06309936028095,0.0525042264039138,"hyper"
"scaffold682",419209,420717,5917841,5917896,223700,56,1509,26.9464285714286,687.895630086685,15.1015764400773,0.524336060034842,0.850682817368852,0.32634675733401,0.0422273966831106,"hyper"
"Ca6",20898555,20899589,3716262,3716305,144888,44,1035,23.5227272727273,-684.365589853749,-9.81049201670438,-0.66513486256977,0.158844372635056,0.823979235204826,0.0382497670753077,"hypo"
"Ca7",40059114,40059536,4956592,4956627,191802,36,423,11.75,-682.769930665144,-16.3606507849417,-0.682269047375365,0.199118926800815,0.88138797417618,0.0360701470033026,"hypo"
"Ca6",10487434,10488552,3559796,3559838,138774,43,1119,26.0232558139535,679.566465801814,17.9226643029631,0.619068132178338,0.790802937452662,0.171734805274324,0.0349732862900549,"hyper"
"scaffold876",283036,284015,5964119,5964184,224881,66,980,14.8484848484848,-675.932809026375,-8.34285709892644,-0.19928750554636,0.703898027779435,0.903185533325795,0.0194175569238048,"hypo"
"Ca1",32278410,32279602,472538,472569,19248,32,1193,37.28125,-662.352868456053,-16.7648698616401,-0.876995229130549,0.0403434589998531,0.917338688130402,0.0417040012407249,"hypo"
"Ca6",38482780,38483183,4013413,4013441,155095,29,404,13.9310344827586,-657.359791254691,-21.7797025655346,-0.765548501003391,0.0707090102845956,0.836257511287987,0.0355617164766723,"hypo"
"Ca6",925861,926449,3409692,3409724,132706,33,589,17.8484848484848,655.588453242251,25.1548382457169,0.640596252499893,0.951968201583077,0.311371949083184,0.0325971154682928,"hyper"
"Ca6",37606411,37607457,3993940,3993969,154630,30,1047,34.9,654.952533723641,27.6341238169259,0.633496549385522,0.882445514778293,0.248948965392772,0.0300407625292933,"hyper"
"scaffold38",237421,238165,5702928,5702961,217895,34,745,21.9117647058824,649.733892458214,22.2979993781046,0.543829119879827,0.949501221064162,0.405672101184335,0.0277635465802818,"hyper"
"Ca6",26855935,26856862,3816125,3816147,148092,23,928,40.3478260869565,647.019206865145,32.9827058587536,0.759645863039646,0.914170521721781,0.154524658682135,0.0311344271779135,"hyper"
"Ca6",2475398,2475907,3435144,3435184,133709,41,510,12.4390243902439,637.352725862634,19.4655108538771,0.510044699541864,0.55822554619339,0.0481808466515264,0.0346837732914271,"hyper"
"Ca8",3019565,3020654,5169004,5169065,198859,62,1090,17.5806451612903,-635.40030752596,-8.1592010199922,-0.462900845614537,0.287580901055536,0.750481746670073,0.04066001245203,"hypo"
"Ca6",17914242,17915182,3680327,3680376,143393,50,941,18.82,633.572752681307,14.8076145088919,0.418676138829976,0.921721152564375,0.503045013734399,0.0319949122359094,"hyper"
"Ca6",18493022,18493381,3689982,3690025,143762,44,360,8.18181818181818,-630.547307454886,-12.0842856365943,-0.652194701147492,0.274288406870012,0.926483108017504,0.0460270076174372,"hypo"
"scaffold553",606781,608730,5823697,5823758,221489,62,1950,31.4516129032258,-629.536491502937,-8.39005430384374,-0.317714938050837,0.499543971224588,0.817258909275426,0.0297431724002622,"hypo"
"Ca4",9087127,9087695,2048088,2048138,80684,51,569,11.156862745098,627.875953408417,13.0356680147458,0.51453175517635,0.826309109434803,0.311777354258452,0.041960473965135,"hyper"
"scaffold40",158869,159946,5722226,5722266,218442,41,1078,26.2926829268293,-625.037476410522,-8.19857721699169,-0.508316986169485,0.402589411858794,0.910906398028279,0.0318724075283828,"hypo"
"Ca5",10522711,10523372,2829950,2829984,110727,35,662,18.9142857142857,623.446610917297,23.6020301106858,0.777781631096558,0.953035275954426,0.175253644857868,0.0430034675507172,"hyper"
"Ca6",53641661,53642129,4266209,4266235,164001,27,469,17.3703703703704,622.336095182801,26.7583458763838,0.656667613868198,0.825197656697075,0.168530042828876,0.0321518035818534,"hyper"
"Ca4",27384441,27385006,2326337,2326386,92080,50,566,11.32,618.300224245226,15.2926731514078,0.566289474320071,0.725911578678696,0.159622104358625,0.0389683011757968,"hyper"
"scaffold284",285073,285961,5636293,5636319,215979,27,889,32.9259259259259,-613.541326753486,-16.1373205639111,-0.671888505308601,0.136429392050345,0.808317897358946,0.0263539066417499,"hypo"
"Ca6",35885573,35886389,3961909,3961935,153646,27,817,30.2592592592593,611.139790290055,25.53093437435,0.721448881590443,0.904513258232485,0.183064376642043,0.0312386991674163,"hyper"
"Ca1",27449241,27449506,379026,379059,16531,34,266,7.82352941176471,-610.75246556485,-11.727569462248,-0.562377578048236,0.0911234424041616,0.653501020452398,0.0314929524371294,"hypo"
"Ca7",36671572,36672421,4907023,4907056,189733,34,850,25,609.012579103303,19.0540203522341,0.608799594142789,0.697880808160112,0.0890812140173227,0.0371217134622689,"hyper"
"Ca6",55734015,55734789,4294672,4294706,165112,35,775,22.1428571428571,608.463363758444,18.2916936650266,0.692363076468639,0.921391211292492,0.229028134823854,0.0396164583194531,"hyper"
"Ca6",40148706,40149164,4048292,4048318,156089,27,459,17,608.229177445832,24.1398942991296,0.743038747965473,0.918393827806459,0.175355079840986,0.0330592783342618,"hyper"
"scaffold40",620385,621523,5731551,5731583,218710,33,1139,34.5151515151515,-606.744814530736,-9.58645376106548,-0.505198531767969,0.079335151380805,0.584533683148774,0.025942304805158,"hypo"
"scaffold284",41249,41949,5631250,5631298,215849,49,701,14.3061224489796,-604.202599165943,-8.09513436538949,-0.353938006843526,0.305583377060128,0.659521383903654,0.0299679013408013,"hypo"
"Ca1",3880188,3880923,60264,60309,2635,46,736,16,602.120352917266,16.6075212260514,0.468268514488335,0.704115123418366,0.235846608930031,0.0348014773792133,"hyper"
"Ca6",49613440,49614195,4201815,4201841,161368,27,756,28,599.231034078114,24.4494715022656,0.750116570943908,0.940420462122853,0.190303891178945,0.0348646268849404,"hyper"
"Ca4",3714980,3715946,1962596,1962638,77258,43,967,22.4883720930233,597.45711396899,14.6220470903622,0.485192916805724,0.688381449842758,0.203188533037034,0.0393576788340748,"hyper"
"Ca4",34988455,34989395,2447497,2447527,96671,31,941,30.3548387096774,596.963012574577,21.9566791377984,0.661080777218673,0.946884480082702,0.285803702864029,0.0364011887761102,"hyper"
"Ca7",8154716,8155874,4484910,4484961,172652,52,1159,22.2884615384615,587.062927333199,12.1533172030278,0.687699459559261,0.875579685483256,0.187880225923995,0.0632120398934418,"hyper"
"Ca2",3688731,3689467,790142,790183,31095,42,737,17.547619047619,584.856545473143,17.5229554082748,0.40192406608605,0.879441753158516,0.477517687072466,0.0388644299966672,"hyper"
"Ca1",32792267,32793630,481115,481162,19461,48,1364,28.4166666666667,-583.983483650041,-8.80731943253483,-0.721111839358192,0.233122411108162,0.954234250466354,0.0546037429761606,"hypo"
"Ca6",10845186,10846136,3564979,3565014,138978,36,951,26.4166666666667,582.431840122397,18.5764353296965,0.821391133593964,0.928804469488467,0.107413335894503,0.0509383603487804,"hyper"
"Ca2",30455749,30456635,1199288,1199326,46829,39,887,22.7435897435897,-580.483276585893,-8.83494441997601,-0.594615789260221,0.0891244320864926,0.683740221346713,0.0391911399761774,"hypo"
"scaffold1348_1",471098,471649,5478114,5478168,211165,55,552,10.0363636363636,579.584697893812,11.4806791535103,0.621568982040577,0.636143443164055,0.0145744611234774,0.0576773787288822,"hyper"
"scaffold314",158777,159532,5670559,5670588,216913,30,756,25.2,-569.339433378048,-8.70929600670395,-0.662786820565265,0.282719725836468,0.945506546401734,0.0338416444015506,"hypo"
"Ca6",2742245,2742997,3439666,3439709,133886,44,753,17.1136363636364,-564.56646399475,-8.88463639774651,-0.571452139886114,0.0129510669645755,0.58440320685069,0.0404308879531778,"hypo"
"Ca1",38965924,38967001,590200,590225,23008,26,1078,41.4615384615385,-564.516642885988,-10.9534963946943,-0.704070977904814,0.238501036489339,0.942572014394153,0.0325166049863298,"hypo"
"Ca3",27613740,27615231,1715119,1715151,67276,33,1492,45.2121212121212,-564.199704868022,-9.3304483268857,-0.665738729576316,0.0337871980359774,0.699525927612293,0.037281303694425,"hypo"
"Ca1",46869699,46870337,720915,720973,27645,59,639,10.8305084745763,-562.093434852937,-8.60552926765071,-0.592169706976816,0.148725479175685,0.740895186152501,0.0672482068896777,"hypo"
"Ca6",51949855,51950344,4240380,4240405,162898,26,490,18.8461538461538,-560.321506931987,-11.3346334540228,-0.767590930952496,0.00299990384156491,0.770590834794061,0.0341407201428289,"hypo"
"Ca6",25365658,25366388,3785565,3785597,147332,33,731,22.1515151515152,-551.305713445499,-8.15668134892571,-0.500556869206344,0.149121230527258,0.649678099733602,0.0296971012990462,"hypo"
"Ca6",31797374,31798003,3888385,3888422,151180,38,630,16.5789473684211,549.388937008761,16.268350894466,0.550494382013553,0.867263915564955,0.316769533551402,0.0433321026087745,"hyper"
"scaffold242",711885,712647,5593201,5593221,214870,21,763,36.3333333333333,547.084743072489,27.3770401883316,0.752001392040461,0.826486635776224,0.0744852437357634,0.028525995211578,"hyper"
"Ca1",31243118,31243886,453433,453464,18675,32,769,24.03125,-545.321112272364,-9.35557724468532,-0.769835555689747,0.00995879574874268,0.779794351438489,0.0426064979966637,"hypo"
"Ca6",21970305,21970878,3733399,3733429,145545,31,574,18.5161290322581,533.281551208047,20.3527701135167,0.676740743817996,0.825291814114122,0.148551070296126,0.0420116055098228,"hyper"
"Ca1",38881690,38882363,588683,588722,22958,40,674,16.85,-532.719686269171,-8.08337943894324,-0.421706139438637,0.443116841648499,0.864822981087135,0.0356679961266857,"hypo"
"Ca2",33927477,33928062,1248424,1248473,49024,50,586,11.72,529.360260691577,11.5286806823893,0.346996643733288,0.934036071969054,0.587039428235767,0.034589632805943,"hyper"
"Ca6",41641037,41642354,4074256,4074287,156993,32,1318,41.1875,529.01768552294,19.5205401973439,0.724550947253161,0.932643160789841,0.20809221353668,0.0377557961065058,"hyper"
"Ca6",37609221,37610114,3994019,3994048,154631,30,894,29.8,527.768810492833,21.9082881898573,0.552949943470455,0.918450627780632,0.365500684310176,0.0324649795103089,"hyper"
"Ca6",14047797,14048300,3619862,3619890,141012,29,504,17.3793103448276,-526.594933754849,-8.64999371501205,-0.74388131337965,0.165859710979996,0.909741024359646,0.0383149283700782,"hypo"
"Ca1",12651252,12652286,182606,182627,8267,22,1035,47.0454545454545,-523.007382057136,-11.6305055247773,-0.782419949699761,0.0445116239263068,0.826931573626068,0.0325510641103139,"hypo"
"Ca6",34854960,34855326,3942363,3942386,152983,24,367,15.2916666666667,522.250906810467,22.6605349908507,0.793119369544108,0.88796205391323,0.0948426843691215,0.0395100519370007,"hyper"
"Ca5",9734722,9735097,2819412,2819438,110267,27,376,13.9259259259259,-521.058262459903,-17.1524552365264,-0.891116966544701,0.0578189085100747,0.948935875054775,0.0401155674185273,"hypo"
"Ca6",12252013,12252495,3590811,3590834,139820,24,483,20.125,-519.61669147879,-20.6363464091954,-0.919220747429437,0.01695892556034,0.936179672989777,0.039674421614121,"hypo"
"Ca2",1995353,1995986,769427,769457,29972,31,634,20.4516129032258,518.381747008263,17.8096946483897,0.625150734864395,0.876423419432056,0.251272684567661,0.0370570455322346,"hyper"
"Ca7",2498903,2499705,4395206,4395252,169036,47,803,17.0851063829787,-516.149643785019,-8.82126283117232,-0.611769150563762,0.104452742247594,0.716221892811356,0.0506313563956559,"hypo"
"scaffold553",505312,506564,5821666,5821700,221422,35,1253,35.8,-512.845064373406,-8.10384108187311,-0.530122187492899,0.384800129573917,0.914922317066816,0.0314073882178998,"hypo"
"Ca6",27980063,27980874,3832556,3832600,148814,45,812,18.0444444444444,512.164446837989,13.4613874352786,0.325102248620127,0.903444351607417,0.57834210298729,0.0300934351002553,"hyper"
"Ca1",35712980,35713853,534941,534972,21102,32,874,27.3125,-509.561395041319,-9.70975260155534,-0.546240314290344,0.0962477754525862,0.64248808974293,0.0354878774533676,"hypo"
"Ca3",1563786,1565216,1316971,1317008,51674,38,1431,37.6578947368421,509.470217982624,14.1912478733451,0.67584043443232,0.748899051795738,0.0730586173634184,0.0502412431840198,"hyper"
"Ca6",728532,729349,3407150,3407182,132566,33,818,24.7878787878788,505.171802253964,16.0017861620094,0.503033406903219,0.518877268880207,0.0158438619769873,0.0413104485336127,"hyper"
"Ca6",52414895,52416647,4247550,4247583,163208,34,1753,51.5588235294118,504.817588556447,17.086547106821,0.428227737423194,0.760909797273857,0.332682059850663,0.0369615634209923,"hyper"
"Ca8",6902463,6903017,5232252,5232283,201496,32,555,17.34375,504.646136982516,17.3148661276848,0.835952510074418,0.936414412451178,0.10046190237676,0.0557630939064488,"hyper"
"Ca3",18854316,18854680,1596673,1596698,61715,26,365,14.0384615384615,503.815325774974,19.9763121109827,0.724862088223375,0.743833690424611,0.0189716022012359,0.0357679308669091,"hyper"
"Ca6",47222118,47222920,4164230,4164248,160024,19,803,42.2631578947368,503.622252914172,30.3315415097543,0.774579361909632,0.902985177800895,0.128405815891263,0.0291797680710671,"hyper"
"Ca6",46915139,46915757,4159407,4159427,159834,21,619,29.4761904761905,-503.421037335024,-23.0669547029522,-0.884185090553333,0.0645214761118953,0.948706566665229,0.0354999485714876,"hypo"
"Ca1",22635780,22636579,293359,293383,13670,25,800,32,-502.027233173869,-15.5489254428316,-0.683617566982538,0.238399861588781,0.922017428571319,0.0343882351693848,"hypo"
"scaffold553",682470,683163,5825222,5825241,221535,20,694,34.7,-499.321477413999,-8.50532676194776,-0.564117786787424,0.149959512479416,0.71407729926684,0.0215387924900106,"hypo"
"Ca5",27695078,27696363,3081560,3081600,119700,41,1286,31.3658536585366,497.732043132684,12.9651487792793,0.488335220171184,0.745232035550022,0.256896815378838,0.043610047668321,"hyper"
"Ca6",4648883,4649887,3471493,3471526,135131,34,1005,29.5588235294118,494.394730134452,17.7542122128378,0.460598685226702,0.93959258664229,0.478993901415587,0.0292947066591462,"hyper"
"Ca3",6945360,6945855,1397528,1397567,54792,40,496,12.4,494.283597704497,13.6827455499161,0.676079219929817,0.875712063208897,0.19963284327908,0.0506525014443458,"hyper"
"Ca6",35277005,35277509,3950580,3950615,153266,36,505,14.0277777777778,492.297357764614,15.9964055937153,0.487414124580807,0.931237505267168,0.443823380686361,0.0356226562530564,"hyper"
"Ca6",8084079,8084608,3523552,3523577,137316,26,530,20.3846153846154,492.110844281685,23.8137066923723,0.613481281321923,0.656810714349964,0.0433294330280413,0.0338820397998717,"hyper"
"Ca1",45501711,45502601,692785,692806,26904,22,891,40.5,490.528106065891,28.2754019113879,0.687631362024789,0.937938119834629,0.25030675780984,0.0308439931699359,"hyper"
"Ca6",44376319,44377212,4116387,4116416,158246,30,894,29.8,490.472083722087,20.166806224231,0.482411001395579,0.945949246413133,0.463538245017553,0.0290819127241992,"hyper"
"Ca6",18471901,18472305,3689677,3689701,143752,25,405,16.2,489.217741004183,25.6380372436801,0.569967603842891,0.932086211948338,0.362118608105447,0.0298543981263741,"hyper"
"Ca8",5455921,5456658,5209453,5209496,200543,44,738,16.7727272727273,-488.946940183269,-10.4952704890723,-0.782953955209415,0.00662377185522075,0.789577727064636,0.068467193038881,"hypo"
"Ca2",17843809,17844911,988295,988322,39245,28,1103,39.3928571428571,487.502256940041,19.8342765841974,0.597915100934549,0.885658977737074,0.287743876802526,0.0341644719016976,"hyper"
"scaffold284",312776,313453,5636760,5636778,215999,19,678,35.6842105263158,-487.181072765953,-8.07980207912695,-0.701025723067097,0.00225675038365711,0.703282473450754,0.0273849396466085,"hypo"
"Ca4",21095687,21096880,2226331,2226366,88310,36,1194,33.1666666666667,485.176499390127,14.9474031935437,0.723640669119013,0.822571355554129,0.0989306864351159,0.0457393733766555,"hyper"
"Ca3",33725199,33725713,1802471,1802506,70936,36,515,14.3055555555556,-484.144154925071,-8.34494971476684,-0.543424697466093,0.110962039197505,0.654386736663598,0.0406874553916821,"hypo"
"Ca6",35847780,35848598,3961283,3961314,153621,32,819,25.59375,479.816320850707,18.879631999603,0.636468021007368,0.922822136931626,0.286354115924258,0.0419617827730282,"hyper"
"Ca2",1989002,1989607,769330,769355,29965,26,606,23.3076923076923,479.753703270605,21.3262847587605,0.800722777602099,0.939972592626842,0.139249815024744,0.04258544304656,"hyper"
"Ca4",28047371,28047809,2338153,2338189,92476,37,439,11.8648648648649,477.470066169819,14.0033675601089,0.547616123063537,0.842710934417636,0.295094811354099,0.0405936042273622,"hyper"
"Ca6",1100698,1101531,3412204,3412237,132829,34,834,24.5294117647059,472.469777719197,15.0026168336223,0.449957792034405,0.702309568607233,0.252351776572828,0.0327511833484161,"hyper"
