"chr","start","end","idxStart","idxEnd","cluster","n","width","invdensity","areaStat","maxStat","meanDiff","group1.mean","group2.mean","tstat.sd","direction"
"Ca3",13534426,13535928,1663875,1663925,58520,51,1503,29.4705882352941,-1376.95190124807,-18.3289499945096,-0.858955816444215,0.0435585960633367,0.902514412507551,0.0318183964629345,"hypo"
"Ca3",22222099,22223392,1798496,1798565,63849,70,1294,18.4857142857143,-1354.43017123034,-9.18606704517931,-0.61783794165034,0.285347848094897,0.903185789745237,0.0315116800572136,"hypo"
"Ca6",59417592,59418463,4813162,4813227,167556,66,872,13.2121212121212,1287.31386220565,23.5012491968588,0.603610611172361,0.830722179930426,0.227111568758066,0.0301210957625855,"hyper"
"Ca6",57940691,57942673,4791311,4791380,166648,70,1983,28.3285714285714,-1190.34428817354,-8.56181392789979,-0.638746485152009,0.158058312109393,0.796804797261402,0.0335301444402402,"hypo"
"Ca4",19282064,19282845,2457628,2457669,87325,42,782,18.6190476190476,-1168.22982855333,-26.3813337493393,-0.921683918639259,0.00389671958674722,0.925580638226007,0.0315100482030157,"hypo"
"scaffold134",174406,175062,6101794,6101844,210981,51,657,12.8823529411765,1130.29236693793,27.5965545175898,0.746577544716575,0.918594093119988,0.172016548403413,0.0303999453662709,"hyper"
"Ca3",12156010,12156773,1635226,1635277,57706,52,764,14.6923076923077,-1124.14847338816,-9.3582479251785,-0.675318835866025,0.195762032098449,0.871080867964475,0.0313371838905185,"hypo"
"Ca3",8563765,8564461,1568355,1568408,55649,54,697,12.9074074074074,-1121.86784950687,-9.63623291421968,-0.686158913484821,0.125128389730337,0.811287303215158,0.0351761990722643,"hypo"
"Ca6",47135240,47136388,4626955,4627032,160243,78,1149,14.7307692307692,1114.26198401404,22.8144064409797,0.522334404987187,0.905401160450418,0.383066755463231,0.0318179668676991,"hyper"
"Ca4",27952157,27954246,2614710,2614783,92648,74,2090,28.2432432432432,-1093.32062489096,-8.70656311805299,-0.631530338616734,0.0872921981120162,0.718822536728751,0.0397061517476456,"hypo"
"scaffold451",68938,70997,6418212,6418266,220040,55,2060,37.4545454545455,-1074.54603621816,-8.91569698948034,-0.601678116542816,0.140498598272477,0.742176714815293,0.0312370746187009,"hypo"
"Ca6",50857029,50858381,4682867,4682957,162483,91,1353,14.8681318681319,1073.11963560671,14.461155863753,0.40668908578202,0.628786292849783,0.222097207067764,0.0326044372469784,"hyper"
"Ca3",11048266,11049694,1615767,1615827,57077,61,1429,23.4262295081967,1051.04596573755,23.6017006074084,0.645712111403679,0.931991374180329,0.286279262776651,0.0342170536485335,"hyper"
"scaffold553",736373,737416,6482364,6482403,221840,40,1044,26.1,-1032.18976468245,-15.984461991098,-0.74922840056561,0.167039366720935,0.916267767286545,0.0297908585991949,"hypo"
"Ca4",19281116,19281679,2457590,2457627,87324,38,564,14.8421052631579,-1026.35404891907,-24.3101288612238,-0.937234808207538,0.00806775969788823,0.945302567905427,0.033144710883402,"hypo"
"Ca4",19776757,19777817,2467205,2467278,87650,74,1061,14.3378378378378,-1023.1377306948,-9.40700203535648,-0.546258305640941,0.196342516898793,0.742600822539734,0.039179988271743,"hypo"
"Ca3",19096079,19096478,1748257,1748296,61817,40,400,10,-998.756504342965,-22.7961644760162,-0.825701984729385,0.0705220207839385,0.896224005513324,0.0360295833817308,"hypo"
"Ca2",4709390,4710874,931495,931544,31923,50,1485,29.7,-996.616187048582,-11.1321152282527,-0.780212889166636,0.0906473535125332,0.870860242679169,0.0437406699882082,"hypo"
"scaffold1777",210234,211271,6170988,6171019,213403,32,1038,32.4375,-984.519122668404,-8.49558836608373,-0.763213069583455,0.15862792715572,0.921840996739175,0.0255026008479813,"hypo"
"Ca3",25483664,25484147,1854005,1854044,65938,40,484,12.1,-978.954559399356,-22.2966608597123,-0.761571404677214,0.0144624798958481,0.776033884573062,0.0318450734453466,"hypo"
"Ca3",19385703,19386904,1752262,1752316,62015,55,1202,21.8545454545455,-965.476963294395,-10.7024220635573,-0.636094693803827,0.102720510408845,0.738815204212671,0.0365207356655387,"hypo"
"Ca3",19355971,19357057,1751567,1751618,61996,52,1087,20.9038461538462,-965.282256616741,-9.039407596526,-0.646131715826124,0.181356937939246,0.82748865376537,0.0324719218044093,"hypo"
"Ca4",22959507,22962152,2522819,2522895,89635,77,2646,34.3636363636364,-957.456582335005,-8.59868431361179,-0.500554262235937,0.0533006921298216,0.553854954365759,0.0379735959777404,"hypo"
"Ca6",55225532,55226728,4747339,4747395,165030,57,1197,21,-943.525309548902,-8.67384667135096,-0.514047663999499,0.248114952740472,0.76216261673997,0.032173042363214,"hypo"
"Ca3",22217760,22219611,1798363,1798434,63847,72,1852,25.7222222222222,-940.821913726158,-8.65893906212081,-0.743354583117061,0.0685651460015168,0.811919729118578,0.0568540910196879,"hypo"
"Ca6",29423289,29424326,4316939,4316984,150063,46,1038,22.5652173913043,-938.709645675288,-9.12650818403253,-0.586191804269987,0.258033199336894,0.844225003606881,0.0310327654869188,"hypo"
"Ca6",38787463,38788537,4483626,4483660,155581,35,1075,30.7142857142857,-934.163990894084,-16.6065954330474,-0.817836550361857,0.110133830439935,0.927970380801793,0.0303626978522543,"hypo"
"Ca2",11988887,11990925,1038544,1038595,36183,52,2039,39.2115384615385,-918.173023076621,-8.78020438072159,-0.714847364802277,0.136724576361194,0.85157194116347,0.0428194469547021,"hypo"
"scaffold1281",246403,247407,6081905,6081943,210212,39,1005,25.7692307692308,-918.151975562672,-11.174771002642,-0.812587775642834,0.0637120025387331,0.876299778181567,0.0362635149686982,"hypo"
"Ca6",19198290,19199320,4166567,4166614,144655,48,1031,21.4791666666667,914.644159067917,21.1702248531549,0.745454156430973,0.866606458068139,0.121152301637166,0.0358209496682317,"hyper"
"scaffold284",285073,286690,6285239,6285285,216347,47,1618,34.4255319148936,-912.767378516882,-16.7893816797742,-0.872567017483967,0.00996424010175339,0.88253125758572,0.040370508510951,"hypo"
"Ca6",41485740,41487011,4536098,4536148,157220,51,1272,24.9411764705882,-905.607955133474,-10.6402971365551,-0.873214489234456,0.0192433554397724,0.892457844674229,0.0513434285059823,"hypo"
"Ca2",9809492,9810037,1003131,1003179,34809,49,546,11.1428571428571,-902.232537896609,-10.8416905954455,-0.805735418743403,0.14515951513831,0.950894933881713,0.0459633619082653,"hypo"
"Ca3",33303546,33304127,1985481,1985514,70791,34,582,17.1176470588235,-899.208944478989,-21.9732862764829,-0.842524024505143,0.014140345562249,0.856664370067392,0.0328508283025771,"hypo"
"Ca5",30304495,30305323,3517039,3517087,121559,49,829,16.9183673469388,-897.622736778604,-8.58187068958921,-0.818830711051723,0.00625551078524334,0.825086221836967,0.0378722568202687,"hypo"
"Ca6",15824191,15825840,4114329,4114359,142522,31,1650,53.2258064516129,-890.008214871608,-15.7468448986949,-0.815475113597021,0.0104675856995321,0.825942699296553,0.0300127825955538,"hypo"
"Ca2",30369658,30370397,1323317,1323366,46749,50,740,14.8,-887.872195835914,-9.32810554163644,-0.759792782345914,0.117043726207087,0.876836508553,0.042685611076963,"hypo"
"scaffold421_2",195584,196885,6397576,6397611,219468,36,1302,36.1666666666667,-884.479419019061,-16.8250984572241,-0.632232390551175,0.155462648541404,0.787695039092579,0.0253380938726493,"hypo"
"Ca6",35847780,35849148,4425907,4425955,153920,49,1369,27.9387755102041,-869.229502161449,-12.3386716902766,-0.638104899601078,0.260205200870131,0.89831010047121,0.036849834059087,"hypo"
"Ca6",24346939,24348292,4231702,4231747,147208,46,1354,29.4347826086957,-869.062837272143,-9.9245407202952,-0.644213328556409,0.172279449469332,0.816492778025742,0.0316171464092805,"hypo"
"scaffold1281",339744,340881,6082946,6082984,210271,39,1138,29.1794871794872,-866.085477100982,-9.29900890196604,-0.752340861229422,0.145365110086352,0.897705971315774,0.0358653330273248,"hypo"
"Ca4",19283211,19283968,2457670,2457705,87326,36,758,21.0555555555556,-864.077400805376,-19.570552314982,-0.826188884716725,0.0487068742848847,0.87489575900161,0.0323590009807321,"hypo"
"Ca2",21351181,21353321,1188439,1188486,41298,48,2141,44.6041666666667,-858.488483353479,-9.02797127227512,-0.776292420689106,0.104885041059783,0.881177461748889,0.0421811853600194,"hypo"
"Ca3",12228105,12228670,1636930,1636959,57744,30,566,18.8666666666667,-854.372978602628,-28.2913781630912,-0.912561922105493,0.00503307782329719,0.91759499992879,0.0316842772518586,"hypo"
"Ca6",44120990,44122089,4574142,4574200,158431,59,1100,18.6440677966102,853.285571205285,18.5491985532,0.575242817722493,0.934872379611809,0.359629561889316,0.0349743539728511,"hyper"
"Ca4",23153035,23154200,2525280,2525333,89765,54,1166,21.5925925925926,-853.036711127482,-8.7078751283424,-0.661439282068905,0.199265803478513,0.860705085547419,0.0421363163002205,"hypo"
"Ca6",56219671,56220722,4764014,4764043,165659,30,1052,35.0666666666667,-850.432347139208,-10.8108658220014,-0.772126586436494,0.154551098687126,0.92667768512362,0.0293891549110118,"hypo"
"scaffold336",171988,172747,6335242,6335289,217720,48,760,15.8333333333333,-847.552230561002,-9.30187701478145,-0.745872658575269,0.163806605625992,0.909679264201261,0.0429091395311293,"hypo"
"scaffold128",599405,600255,6073087,6073118,209952,32,851,26.59375,847.478019115511,30.368646009633,0.668349046410073,0.934750576059855,0.266401529649782,0.0243567400645747,"hyper"
"Ca7",33909715,33911025,5410998,5411062,188346,65,1311,20.1692307692308,-847.47749094104,-10.7564179978547,-0.516681470645507,0.0371091507436877,0.553790621389195,0.0378083170232434,"hypo"
"Ca7",17956896,17957844,5122808,5122849,179062,42,949,22.5952380952381,-837.54520393339,-15.1033228621176,-0.823364008545768,0.106687653155105,0.930051661700873,0.0412599407233893,"hypo"
"Ca4",32582141,32583881,2686204,2686256,95523,53,1741,32.8490566037736,-832.974692874236,-10.5849609148653,-0.685112864888246,0.0953654031088294,0.780478267997075,0.0446987939820083,"hypo"
"Ca2",33392866,33394155,1366641,1366690,48692,50,1290,25.8,-824.091572997071,-10.712103448826,-0.715235062780947,0.118695943315135,0.833931006096082,0.0411729944311818,"hypo"
"Ca6",29419583,29421314,4316820,4316877,150063,58,1732,29.8620689655172,-823.287957004229,-8.60293879267669,-0.765458021617083,0.156610876675294,0.922068898292377,0.0595054981902473,"hypo"
"Ca6",58436629,58438274,4797809,4797856,166942,48,1646,34.2916666666667,-808.090028042809,-8.51264649384428,-0.649542926582725,0.0430449560001933,0.692587882582919,0.0382256057476384,"hypo"
"Ca7",6680615,6681411,4935639,4935706,171904,68,797,11.7205882352941,803.541728946301,13.4256704239392,0.470800081584304,0.523927435904882,0.0531273543205775,0.0351791627618321,"hyper"
"Ca2",4855802,4857070,933732,933777,32019,46,1269,27.5869565217391,-796.723907482359,-9.94441656876523,-0.589828644024878,0.112427320956014,0.702255964980892,0.0380373847885443,"hypo"
"Ca7",1245402,1246382,4839036,4839096,168365,61,981,16.0819672131148,-794.129764308665,-9.921884174791,-0.418695805196416,0.0897710807318763,0.508466885928292,0.0346067685613286,"hypo"
"Ca3",19825641,19827671,1758087,1758146,62319,60,2031,33.85,-793.619103737857,-9.05814995220499,-0.365015837536989,0.393573867797333,0.758589705334322,0.0319032281918809,"hypo"
"Ca6",41004007,41004649,4528481,4528510,156919,30,643,21.4333333333333,786.520023341972,27.0073872923212,0.905191399071414,0.939974697449372,0.0347832983779579,0.033532754635878,"hyper"
"Ca6",31146668,31147587,4342354,4342398,151097,45,920,20.4444444444444,-784.064667220709,-13.0991259636154,-0.897171239337952,0.0172823142259036,0.914453553563855,0.0549576599204305,"hypo"
"Ca2",33299741,33301589,1364918,1364968,48632,51,1849,36.2549019607843,-769.083206523475,-10.4483892112129,-0.683212207234155,0.225437502090433,0.908649709324589,0.0381758343432787,"hypo"
"Ca6",30779680,30779999,4337553,4337578,150866,26,320,12.3076923076923,-764.949000078917,-28.6432143850817,-0.866661506056314,0.0307876408935604,0.897449146949875,0.0293459349035341,"hypo"
"Ca7",6213548,6214738,4927629,4927676,171586,48,1191,24.8125,764.208459648901,19.7123021906558,0.643515657427109,0.721097780056908,0.0775821226297993,0.0370689183508661,"hyper"
"Ca6",49702727,49703697,4665488,4665527,161712,40,971,24.275,-763.096328786459,-14.553701642528,-0.649882639321538,0.186786828664799,0.836669467986337,0.0383223437692105,"hypo"
"Ca6",27841135,27842498,4295033,4295092,149100,60,1364,22.7333333333333,-762.275269953376,-8.67028359111184,-0.414778464857272,0.199469689888751,0.614248154746022,0.0344196350463646,"hypo"
"Ca6",51029615,51030441,4685189,4685221,162603,33,827,25.0606060606061,-761.00679254491,-21.0507251797962,-0.8239066185335,0.0359595952329576,0.859866213766458,0.0372482943856042,"hypo"
"Ca2",4894131,4895285,934173,934207,32041,35,1155,33,-741.501895664103,-10.5954591498207,-0.649807953186152,0.215492093228304,0.865300046414456,0.0344737831196482,"hypo"
"scaffold40",966378,967471,6391969,6392020,219262,52,1094,21.0384615384615,730.315109790162,15.5390838816436,0.405389864996233,0.902998375454646,0.497608510458414,0.0257615066427452,"hyper"
"Ca2",11571734,11573826,1031959,1032035,35900,77,2093,27.1818181818182,-724.696929968438,-8.70801186306363,-0.716186569612608,0.0314453949501361,0.747631964562744,0.0751219373154233,"hypo"
"Ca6",49696898,49697961,4665383,4665426,161707,44,1064,24.1818181818182,724.174655378,19.4338919220929,0.641961914186677,0.921516492976455,0.279554578789778,0.035737778797352,"hyper"
"Ca6",39720020,39720699,4501903,4501938,156146,36,680,18.8888888888889,-711.897449647348,-9.92739156227366,-0.732377523247462,0.144182221653031,0.876559744900493,0.0365973551854455,"hypo"
"scaffold451",508275,508999,6425567,6425601,220302,35,725,20.7142857142857,-705.49779561419,-9.87913180557056,-0.807253987688876,0.108782900903227,0.916036888592104,0.0358059779258351,"hypo"
"Ca2",30455748,30456634,1324812,1324856,46808,45,887,19.7111111111111,-701.21482287023,-9.68677807746993,-0.721531822232028,0.0716995797587032,0.793231401990731,0.0471286659798585,"hypo"
"Ca4",28089891,28091542,2617088,2617142,92741,55,1652,30.0363636363636,-698.453721472125,-8.92514501494593,-0.629309288452403,0.0258310273452279,0.655140315797631,0.0435922902642956,"hypo"
"Ca5",5628649,5629249,3087013,3087060,108204,48,601,12.5208333333333,-697.50340125627,-12.1682316536258,-0.701705550579878,0.150350876529752,0.85205642710963,0.0488939923462736,"hypo"
"Ca6",44005176,44006343,4572291,4572337,158378,47,1168,24.8510638297872,-694.075188049087,-8.78112560961197,-0.572597564962908,0.29077789046576,0.863375455428669,0.0412275819782785,"hypo"
"Ca7",22700235,22701022,5205828,5205881,181870,54,788,14.5925925925926,-691.937228014978,-8.95650226307791,-0.491101184007907,0.0194719347977954,0.510573118805702,0.0380524176725704,"hypo"
"Ca6",46915139,46915757,4624250,4624274,160128,25,619,24.76,689.340929179785,27.6539260644125,0.856131878352565,0.897958296073648,0.0418264177210824,0.0301288451991656,"hyper"
"Ca3",10769502,10770337,1610487,1610514,56923,28,836,29.8571428571429,-688.633047562602,-17.2695545197734,-0.830248552534255,0.0718040849735699,0.902052637507825,0.0337676588953873,"hypo"
"Ca4",17587519,17588796,2425015,2425074,86349,60,1278,21.3,-687.201335246737,-8.59050234342561,-0.483972246924646,0.0861795887034434,0.570151835628089,0.0428212015204435,"hypo"
"Ca2",11247477,11249451,1027720,1027781,35686,62,1975,31.8548387096774,-685.682036518088,-8.6988982889407,-0.791354685031321,0.0401366895951976,0.831491374626518,0.0731742852501032,"hypo"
"Ca3",14837774,14838961,1684632,1684665,59228,34,1188,34.9411764705882,683.585037111964,23.5252241144674,0.701307594400409,0.90206401728893,0.200756422888521,0.0334925591759717,"hyper"
"Ca4",21803481,21804066,2502586,2502637,88936,52,586,11.2692307692308,-683.519822712719,-11.2644658911302,-0.432336175043473,0.318376728676203,0.750712903719676,0.0324883781144451,"hypo"
"Ca6",39033083,39034545,4488896,4488933,155702,38,1463,38.5,678.984878884983,20.780115066144,0.58075475357097,0.929112659458913,0.348357905887943,0.0296002743871316,"hyper"
"Ca8",3910,4853,5697444,5697499,197357,56,944,16.8571428571429,-678.937773108967,-9.54627574262889,-0.544541860147655,0.202137596265389,0.746679456413044,0.043994307408406,"hypo"
"Ca3",12578130,12578647,1643036,1643059,57956,24,518,21.5833333333333,675.236139085246,28.6920999646278,0.865645395576861,0.949506054258373,0.0838606586815116,0.0305899762778663,"hyper"
"Ca3",1809755,1810470,1452509,1452544,51796,36,716,19.8888888888889,-670.696724092787,-10.2639139570768,-0.67743244818675,0.15337056831194,0.83080301649869,0.0370810650983618,"hypo"
"Ca6",1903001,1904430,3877789,3877844,133809,56,1430,25.5357142857143,-664.421598352333,-8.93509324772859,-0.76834487324239,0.0391264275539926,0.807471300796383,0.0675205557463622,"hypo"
"Ca6",51720303,51721051,4695978,4696007,163062,30,749,24.9666666666667,664.001110018387,29.163577590427,0.693889233467794,0.94199505051221,0.248105817044417,0.0293459349035341,"hyper"
"Ca7",9240618,9241175,4978006,4978032,173515,27,558,20.6666666666667,-662.815967939049,-23.6975862840232,-0.891288100557062,0.0233821490210048,0.914670249578067,0.0357537890706323,"hypo"
"scaffold674",162058,162438,6549867,6549898,223324,32,381,11.90625,-662.193991040893,-18.2788896493522,-0.617769110593956,0.030593530249705,0.648362640843661,0.0261056695544368,"hypo"
"Ca7",4910506,4912324,4905826,4905864,170787,39,1819,46.6410256410256,-659.741383658899,-11.4261490478349,-0.7229452064542,0.100730972428831,0.823676178883031,0.0468958486326976,"hypo"
"scaffold118",445539,446511,6045492,6045532,209252,41,973,23.7317073170732,-659.625533053414,-8.49663148214524,-0.659016207734908,0.283334179969191,0.9423503877041,0.04133932929004,"hypo"
"Ca6",49613331,49614235,4664310,4664339,161652,30,905,30.1666666666667,-656.810840015952,-8.93188488084732,-0.661945734558231,0.24651231111228,0.908458045670512,0.0320795389674207,"hypo"
"Ca6",41640730,41642354,4538178,4538217,157317,40,1625,40.625,-654.080953285168,-8.52012504897274,-0.614200393867441,0.292594418483167,0.906794812350608,0.0351820822315362,"hypo"
"Ca3",13853573,13853818,1669965,1669987,58715,23,246,10.695652173913,-645.599621203162,-27.6629189494324,-0.868640046540312,0.0289635842553209,0.897603630795633,0.0313157373050138,"hypo"
"Ca3",3070503,3072047,1475018,1475060,52512,43,1545,35.9302325581395,644.893548291145,16.247118601971,0.648436589365995,0.937527021662568,0.289090432296573,0.0359845721233454,"hyper"
"scaffold598",112333,112769,6488765,6488794,222044,30,437,14.5666666666667,-641.801421929577,-9.11591909712526,-0.516298488945523,0.363610219537758,0.87990870848328,0.0241866785821381,"hypo"
"Ca6",35885573,35886388,4426531,4426555,153946,25,816,32.64,-640.571896239304,-9.8917004710749,-0.880782633257527,0.065739546998411,0.946522180255938,0.0346662887533018,"hypo"
"Ca6",35276858,35277509,4414819,4414860,153571,42,652,15.5238095238095,-639.304988825,-8.62575319720713,-0.439628759180533,0.472698475296678,0.912327234477211,0.0349307835079633,"hypo"
"Ca5",30261108,30262668,3516119,3516150,121532,32,1561,48.78125,-638.264180244467,-12.5194460048298,-0.837439095908571,0.025413966138575,0.862853062047146,0.0413709466384074,"hypo"
"Ca6",50393009,50393640,4676336,4676367,162187,32,632,19.75,-635.043574413081,-16.9178841271895,-0.676554244079724,0.199267731298852,0.875821975378576,0.0338766239514193,"hypo"
"Ca6",16146815,16147905,4118600,4118641,142709,42,1091,25.9761904761905,-632.1164712469,-8.76846399375124,-0.44317506595734,0.204741460536654,0.647916526493993,0.0293459349035341,"hypo"
"Ca3",3280148,3280842,1477223,1477254,52651,32,695,21.71875,631.024975088371,22.7330062766144,0.784838301304113,0.915153286462273,0.130314985158161,0.0364348311528698,"hyper"
"Ca4",15207458,15208181,2381936,2381977,84791,42,724,17.2380952380952,-629.552585575178,-8.74927650430935,-0.483366374437184,0.454514606933067,0.937880981370251,0.0338206238164133,"hypo"
"Ca2",25537531,25538325,1258829,1258861,43853,33,795,24.0909090909091,-629.147706041426,-14.0436934515023,-0.716292826255306,0.13415936951832,0.850452195773626,0.0397049899538295,"hypo"
"Ca3",14200897,14201296,1674851,1674877,58930,27,400,14.8148148148148,623.177485654744,23.2974496778138,0.899817948763216,0.956713123900673,0.0568951751374574,0.0364627260215911,"hyper"
"Ca2",15224149,15224865,1075930,1075963,37773,34,717,21.0882352941176,-622.934127347189,-14.9328309792209,-0.679766882531574,0.17687398972603,0.856640872257604,0.0403454100626661,"hypo"
"Ca3",14482233,14482799,1677095,1677118,59019,24,567,23.625,-622.85434105799,-16.3490496569253,-0.822543888841295,0.0784770325163531,0.901020921357648,0.0327899277188834,"hypo"
"Ca6",42140842,42141937,4546329,4546361,157598,33,1096,33.2121212121212,-621.22780704999,-9.2333689030584,-0.778339977923316,0.163024944491519,0.941364922414835,0.0439364170236423,"hypo"
"scaffold284",314385,314754,6285751,6285769,216368,19,370,19.4736842105263,-618.841657944261,-25.178167674995,-0.834281754841797,0.0158500134737413,0.850131768315539,0.0256633764669858,"hypo"
"Ca5",13811152,13811830,3223236,3223281,112329,46,679,14.7608695652174,-614.806005835145,-8.78602520708682,-0.465441348808428,0.402058207541863,0.867499556350291,0.0347869778817179,"hypo"
"Ca6",34854960,34855326,4406866,4406889,153306,24,367,15.2916666666667,-614.730986039185,-23.5548893302767,-0.830415925409098,0.0292402552579803,0.859656180667078,0.0351009190073021,"hypo"
"scaffold421_2",20195,20424,6394381,6394393,219348,13,230,17.6923076923077,-614.352876547031,-46.5155122685,-0.903375120896964,0.0155459003935956,0.918921021290559,0.0209193641062965,"hypo"
"Ca3",11705373,11706118,1627633,1627660,57433,28,746,26.6428571428571,-612.52284074224,-17.2018829202278,-0.689162172902515,0.0139874032463781,0.703149576148893,0.032249854935369,"hypo"
"scaffold134",338483,339275,6104642,6104673,211085,32,793,24.78125,611.095922889741,20.1142132952339,0.837521359273758,0.887842373917526,0.0503210146437678,0.0344564937816371,"hyper"
"Ca3",13127215,13128393,1655086,1655121,58278,36,1179,32.75,610.615569850841,21.1368584175536,0.532242274621163,0.905872194119914,0.373629919498752,0.0305588583927879,"hyper"
"Ca3",33323336,33324296,1985911,1985936,70802,26,961,36.9615384615385,-608.811757557384,-8.66454242099707,-0.733826703035275,0.111366455969032,0.845193159004307,0.0321105034803278,"hypo"
"Ca3",11722942,11724289,1628022,1628057,57449,36,1348,37.4444444444444,608.685357695649,19.5126499222627,0.550448660333467,0.918333886455461,0.367885226121993,0.0309356802257594,"hyper"
"Ca6",34161220,34161875,4394583,4394608,152895,26,656,25.2307692307692,608.426193292338,28.5171051542465,0.684750113906721,0.894327447658235,0.209577333751514,0.0293459349035341,"hyper"
"Ca3",6932496,6933280,1536370,1536412,54768,43,785,18.2558139534884,-606.587455012556,-9.43646689440458,-0.421545355400746,0.262698661214755,0.684244016615501,0.0335105580314638,"hypo"
"Ca6",40148654,40149164,4511845,4511871,156395,27,511,18.9259259259259,-603.762298845625,-8.86114516114769,-0.750405209672921,0.165982762318509,0.91638797199143,0.0340239348108622,"hypo"
"Ca7",8384512,8385249,4963862,4963918,172981,57,738,12.9473684210526,603.292051927668,13.2379631293941,0.716661941280705,0.877969986643817,0.161308045363112,0.0605124536958233,"hyper"
"Ca3",7349572,7350150,1544272,1544302,55008,31,579,18.6774193548387,-602.975162258428,-12.7516421249766,-0.676988663113857,0.25585353841724,0.932842201531097,0.0363773617987777,"hypo"
"Ca6",52155875,52156925,4704663,4704708,163328,46,1051,22.8478260869565,600.498952686558,18.8950360302924,0.458515784011922,0.670647047544481,0.212131263532559,0.0322696448489979,"hyper"
"Ca6",33848411,33850097,4387935,4387961,152718,27,1687,62.4814814814815,-596.936723743864,-9.15112179672285,-0.677835079512521,0.246860986782835,0.924696066295356,0.03084251981623,"hypo"
"Ca6",16930666,16931209,4130896,4130926,143189,31,544,17.5483870967742,-595.931614003867,-14.8954384219791,-0.704941784481158,0.176920151513719,0.881861935994876,0.0424068914102039,"hypo"
"Ca6",32102849,32103851,4356040,4356067,151737,28,1003,35.8214285714286,-593.181252793883,-8.53969970845865,-0.688018025467832,0.191490769927737,0.879508795395569,0.0326196338724706,"hypo"
"Ca6",15368917,15370109,4107580,4107645,142280,66,1193,18.0757575757576,588.466132664241,9.90830738913843,0.340291376353619,0.912456348673971,0.572164972320352,0.0343379795171574,"hyper"
"Ca3",16809366,16810753,1717232,1717263,60381,32,1388,43.375,-585.401442214579,-9.37738141720128,-0.517307848784233,0.308106947890074,0.825414796674307,0.0310285465543254,"hypo"
"Ca7",33908830,33909365,5410960,5410997,188345,38,536,14.1052631578947,-581.995467414544,-9.72856977448495,-0.54520386171972,0.324373347670789,0.869577209390509,0.033955088085586,"hypo"
"Ca2",4755693,4756327,932169,932224,31955,56,635,11.3392857142857,-581.628485261234,-10.1627295985035,-0.366263094646833,0.0905134321049598,0.456776526751793,0.0506659834070378,"hypo"
"Ca6",58113313,58114943,4793450,4793505,166745,56,1631,29.125,576.336061928555,12.5162953476138,0.369980143161947,0.433928216298055,0.063948073136108,0.0300451279179841,"hyper"
"Ca2",19565680,19566389,1154299,1154356,40390,58,710,12.2413793103448,-573.89623897348,-8.52562205801117,-0.745087261727754,0.0107951509221365,0.755882412649891,0.0768611875612478,"hypo"
"Ca6",51912311,51913518,4700761,4700786,163159,26,1208,46.4615384615385,570.621177669449,27.0306239903453,0.705260355945959,0.937342982063076,0.232082626117117,0.0314646303171863,"hyper"
"Ca7",4311197,4311698,4895422,4895467,170412,46,502,10.9130434782609,569.046415089328,16.3438110129345,0.617605897726733,0.628325062391348,0.010719164664615,0.0489565938143024,"hyper"
