"chr","start","end","idxStart","idxEnd","cluster","n","width","invdensity","areaStat","maxStat","meanDiff","group1.mean","group2.mean","tstat.sd","direction"
"Ca5",2413899,2415282,2946002,2946070,106363,69,1384,20.0579710144928,-1338.02921233281,-10.5955649557484,-0.671120824610934,0.277879789518101,0.949000614129036,0.0335022768756371,"hypo"
"scaffold674",162058,162624,6520125,6520162,223290,38,567,14.9210526315789,-1311.03768659286,-13.0245581419752,-0.81692083341215,0.121683189540402,0.938604022952551,0.0251677518967468,"hypo"
"Ca4",36330809,36331907,2713217,2713276,97601,60,1099,18.3166666666667,1289.60441329291,26.5692630293165,0.718806605522617,0.849769682452162,0.130963076929545,0.0333162703980098,"hyper"
"Ca3",3070480,3072047,1522545,1522592,52685,48,1568,32.6666666666667,1289.1121434183,27.8754122211467,0.891405815284848,0.939663150825754,0.0482573355409061,0.0293912108816786,"hyper"
"Ca5",12446319,12447720,3118171,3118224,111913,54,1402,25.962962962963,-1247.93524386076,-13.4859043761202,-0.659638235236613,0.15838099988323,0.818019235119843,0.0300069612183131,"hypo"
"Ca5",39037722,39038396,3540318,3540362,126756,45,675,15,1239.68604801012,28.7724595624245,0.803616992106637,0.892037582224931,0.0884205901182943,0.0295894536475435,"hyper"
"scaffold882",569089,569562,6612307,6612342,225618,36,474,13.1666666666667,-1181.79195134164,-16.5411341231618,-0.872129341466687,0.0836030515304533,0.95573239299714,0.0267093250115107,"hypo"
"Ca3",12156010,12156773,1682482,1682533,57880,52,764,14.6923076923077,-1178.86857018194,-10.3260028815233,-0.667174353342484,0.195762032098449,0.862936385440934,0.0298889968074491,"hypo"
"scaffold210",463676,464872,6180495,6180544,214425,50,1197,23.94,-1178.51738845219,-14.2798530559126,-0.635051077991076,0.0991253653387107,0.734176443329787,0.026369588137755,"hypo"
"Ca2",4852562,4854048,927518,927587,32050,70,1487,21.2428571428571,1177.2872907668,22.1966262773946,0.623488706548652,0.94667051909562,0.323181812546968,0.0367737931623207,"hyper"
"Ca4",32582313,32583881,2649143,2649190,95417,48,1569,32.6875,-1148.72959544023,-22.0448790785823,-0.842812236920154,0.0781325783663916,0.920944815286545,0.037032668748935,"hypo"
"scaffold598",373475,374397,6461262,6461305,222136,44,923,20.9772727272727,-1145.78961112772,-12.024239347488,-0.552182286432911,0.356230261098002,0.908412547530913,0.0215509210509755,"hypo"
"scaffold336",407809,408502,6305500,6305538,217782,39,694,17.7948717948718,-1123.06755637326,-19.4569268820067,-0.77514889374023,0.147271290814881,0.922420184555111,0.0268313230305414,"hypo"
"Ca4",28046858,28047917,2580902,2580968,92600,67,1060,15.8208955223881,1122.56727661907,22.1182709556401,0.538891828291458,0.703861883559501,0.164970055268042,0.0347586258482785,"hyper"
"Ca3",34888474,34889397,2024969,2025029,71728,61,924,15.1475409836066,-1116.35736642814,-12.8404657165324,-0.504275797189541,0.0660781997697512,0.570353996959292,0.0282525486147276,"hypo"
"Ca3",19096079,19096478,1791974,1792012,61943,39,400,10.2564102564103,-1113.12963458596,-25.4150214902443,-0.827567070571174,0.0701825041704291,0.897749574741603,0.0317995655704964,"hypo"
"Ca5",2446229,2447440,2946829,2946884,106381,56,1212,21.6428571428571,-1109.83313291359,-9.27645163185002,-0.731509202185448,0.226981584490714,0.958490786676162,0.0363150362734922,"hypo"
"Ca3",25182071,25182760,1878221,1878257,65861,37,690,18.6486486486486,-1107.20490394096,-24.1918476434204,-0.920847574692195,0.00903467350090355,0.929882248193099,0.0306331416703175,"hypo"
"Ca3",26424908,26426584,1896058,1896095,66621,38,1677,44.1315789473684,-1097.51530999164,-11.8479995206309,-0.730933362795206,0.203232446183653,0.934165808978859,0.0262287183095003,"hypo"
"Ca3",19825641,19827812,1801088,1801149,62458,62,2172,35.0322580645161,-1061.71283017774,-9.53361881859727,-0.430257029242512,0.390839915213038,0.82109694445555,0.0255781397082201,"hypo"
"scaffold598",77367,78526,6454763,6454810,221990,48,1160,24.1666666666667,-1057.21819631721,-9.79427059988799,-0.50849989919204,0.44942526069977,0.95792515989181,0.0234678192007888,"hypo"
"Ca3",17265081,17266941,1766714,1766766,60788,53,1861,35.1132075471698,-1018.60872134589,-10.4822149868131,-0.580006638954324,0.14703612712926,0.727042766083583,0.0266832473954841,"hypo"
"Ca4",30290594,30291374,2614254,2614289,93986,36,781,21.6944444444444,-1013.78121971393,-24.597087302111,-0.877398498857277,0.0148754790302234,0.892273977887501,0.0305327692880893,"hypo"
"Ca4",34987992,34989395,2690488,2690531,96791,44,1404,31.9090909090909,-1007.45699058245,-13.2058608111509,-0.648278119846694,0.269133598792285,0.917411718638978,0.0294439098156082,"hypo"
"Ca3",29888899,29891029,1947256,1947321,68878,66,2131,32.2878787878788,1007.12588048763,19.849550255514,0.452419178999308,0.784806044825905,0.332386865826597,0.028118698305121,"hyper"
"Ca5",2768084,2769450,2953594,2953628,106534,35,1367,39.0571428571429,-1001.13968415459,-20.3583047034869,-0.908075110954768,0.0289604522202117,0.937035563174979,0.0313799483539364,"hypo"
"scaffold421_2",195584,196885,6362157,6362192,219420,36,1302,36.1666666666667,-996.792071747366,-18.0234109729009,-0.711240843665095,0.155462648541404,0.866703492206499,0.0253754207295257,"hypo"
"Ca4",21892637,21893850,2475255,2475300,88870,46,1214,26.3913043478261,-976.991489287265,-10.0468417268513,-0.726688013860175,0.154634400661303,0.881322414521478,0.0342053899283369,"hypo"
"scaffold336",699983,701493,6312430,6312474,217931,45,1511,33.5777777777778,974.751691695604,28.552201724289,0.579532315463478,0.929435798281315,0.349903482817837,0.0267414455596744,"hyper"
"Ca5",39630204,39631033,3549918,3549956,127101,39,830,21.2820512820513,-970.464772568127,-14.6049932279373,-0.762382021610583,0.139151396106893,0.901533417717476,0.0309476314643509,"hypo"
"Ca4",19776219,19777536,2442462,2442517,87545,56,1318,23.5357142857143,-964.979004612332,-11.4980157351686,-0.742447302236932,0.146837431425043,0.889284733661975,0.0375631548432508,"hypo"
"Ca4",9087127,9087696,2275882,2275934,80747,53,570,10.7547169811321,-956.333708492002,-15.9682029393965,-0.687761598991665,0.246161769523493,0.933923368515158,0.0384986775521694,"hypo"
"scaffold1281",339744,340474,6048877,6048920,210219,44,731,16.6136363636364,-955.992782915995,-11.0891501003436,-0.758697513258541,0.118113465576341,0.876810978834882,0.0351641018652111,"hypo"
"Ca4",19281116,19281679,2434913,2434950,87211,38,564,14.8421052631579,-954.924515060725,-24.4166529288048,-0.911661151678061,0.00806775969788823,0.91972891137595,0.0348414585339516,"hypo"
"Ca3",29139557,29140566,1935735,1935780,68371,46,1010,21.9565217391304,-954.361072671642,-11.1830814536872,-0.67219327423138,0.112427637511624,0.784620911743004,0.0295431196741738,"hypo"
"Ca3",22866004,22867082,1843196,1843249,64385,54,1079,19.9814814814815,-954.306347330731,-14.6211221936606,-0.519844925786213,0.0394362778923941,0.559281203678607,0.0314843569326107,"hypo"
"Ca5",42527481,42529679,3595494,3595565,128866,72,2199,30.5416666666667,-951.2146825806,-10.6203303066189,-0.475409626075373,0.350863857566481,0.826273483641854,0.0340634638516618,"hypo"
"scaffold336",171988,172747,6300892,6300943,217675,52,760,14.6153846153846,-950.985264771304,-10.8176511992003,-0.790253784825701,0.152218422389736,0.942472207215437,0.0398106665720982,"hypo"
"Ca3",31700319,31701914,1977382,1977431,70036,50,1596,31.92,942.636604853805,24.833017862168,0.491893479341174,0.751311804319703,0.25941832497853,0.0259031936727408,"hyper"
"Ca4",35158328,35159001,2693391,2693446,96896,56,674,12.0357142857143,-942.618238732173,-9.3221465559421,-0.519601266995969,0.306541597390487,0.826142864386457,0.0343650342774975,"hypo"
"Ca3",37090091,37091040,2062174,2062227,73125,54,950,17.5925925925926,938.281004673365,20.5325349097687,0.624138778291209,0.754715526561366,0.130576748270157,0.0314349593017573,"hyper"
"Ca5",28445991,28447440,3355944,3356000,120320,57,1450,25.4385964912281,-935.322421472843,-9.27832119755789,-0.475475905574696,0.414032497340366,0.889508402915062,0.0328096772612098,"hypo"
"scaffold40",785285,786097,6353591,6353624,219099,34,813,23.9117647058824,-915.621220236128,-13.1636268927652,-0.755343892528924,0.0490509518321837,0.804394844361107,0.0283872147505674,"hypo"
"Ca3",33303803,33304127,1996850,1996881,70822,32,325,10.15625,-909.468613519581,-24.5106098271168,-0.803068434819829,0.0134241626032021,0.816492597423032,0.0282148378972075,"hypo"
"Ca6",58750029,58751195,4732540,4732582,167107,43,1167,27.1395348837209,-905.046382128915,-9.36171526120054,-0.756744687534117,0.0434349771764163,0.800179664710533,0.0359944432057175,"hypo"
"Ca3",22222466,22223463,1834058,1834110,63994,53,998,18.8301886792453,-890.826758054322,-9.56944840845773,-0.564153350407629,0.220507158716835,0.784660509124463,0.0401490392922738,"hypo"
"Ca4",19282064,19282781,2434951,2434990,87212,40,718,17.95,-887.382356092618,-18.9813642332185,-0.792221736480409,0.0037906750431137,0.796012411523522,0.0338308253245669,"hypo"
"Ca3",38368351,38371133,2084526,2084591,73937,66,2783,42.1666666666667,-878.930570982704,-10.7118077230245,-0.469124476174842,0.181911776845747,0.651036253020589,0.0310764937696321,"hypo"
"scaffold674",313267,314153,6522788,6522830,223378,43,887,20.6279069767442,877.459160420958,27.5844764448977,0.50163515848203,0.848175917335896,0.346540758853866,0.022642832855358,"hyper"
"Ca4",48995324,48997006,2895506,2895536,105092,31,1683,54.2903225806452,-867.397642444184,-25.9060638330983,-0.920959324982008,0.0150709340202387,0.936030259002246,0.0317956023376773,"hypo"
"Ca5",5628446,5629249,3010154,3010203,108094,50,804,16.08,-866.629538401266,-9.24495180988236,-0.712376965377322,0.168930714625787,0.881307680003109,0.042637999573827,"hypo"
"Ca5",18026490,18027416,3199571,3199616,114306,46,927,20.1521739130435,-862.331601930511,-17.5997245402369,-0.864467745764572,0.0679049522042484,0.93237269796882,0.0447718487884691,"hypo"
"Ca3",39717,40666,1465839,1465884,50934,46,950,20.6521739130435,-861.493038190842,-12.7408516678731,-0.618285980932168,0.294007653000927,0.912293633933095,0.0348258351506512,"hypo"
"Ca3",1809755,1810470,1500074,1500109,51978,36,716,19.8888888888889,-857.254883664724,-12.0864209426312,-0.688481558255519,0.15337056831194,0.841852126567459,0.0289051440919679,"hypo"
"Ca3",31696852,31698234,1977284,1977331,70035,48,1383,28.8125,-853.371845936052,-9.1301087744661,-0.446757496409816,0.405891626213978,0.852649122623794,0.0252607630808631,"hypo"
"Ca3",22238058,22239130,1834554,1834603,64002,50,1073,21.46,-852.134766844526,-13.8480494697537,-0.594768489751352,0.0297227325530475,0.624491222304399,0.0410333468913614,"hypo"
"Ca2",11989102,11990925,1044377,1044425,36280,49,1824,37.2244897959184,-852.017029094921,-12.3765099512918,-0.749714970332449,0.0604838894852915,0.81019885981774,0.0447956082215414,"hypo"
"scaffold876",287889,288759,6592231,6592278,225116,48,871,18.1458333333333,-844.125572251958,-10.8942032758407,-0.561915895163692,0.227180765449636,0.789096660613328,0.0330429478951248,"hypo"
"Ca2",4785284,4786863,926176,926228,32005,53,1580,29.811320754717,-841.952922282153,-11.7633261966781,-0.547697984190878,0.379432830841387,0.927130815032265,0.0357178432333505,"hypo"
"scaffold1281",246736,247407,6047875,6047910,210149,36,672,18.6666666666667,-841.201167014727,-19.93353228251,-0.841584093588837,0.0378419923608454,0.879426085949682,0.0414365185801152,"hypo"
"Ca3",36002627,36004107,2043304,2043347,72448,44,1481,33.6590909090909,840.525643555959,23.6337910874801,0.514703979194617,0.671266818193268,0.156562838998651,0.0263013515418915,"hyper"
"Ca4",30803407,30805026,2624267,2624311,94322,45,1620,36,-836.175916936953,-9.11766278094568,-0.572584861268255,0.317618430151359,0.890203291419614,0.0318020816758481,"hypo"
"Ca3",26188501,26189572,1892335,1892365,66463,31,1072,34.5806451612903,-828.668214377772,-12.1692572931656,-0.676955603597277,0.223725801080837,0.900681404678115,0.0257238749011235,"hypo"
"Ca3",13853573,13853818,1712162,1712184,58864,23,246,10.695652173913,-824.600407034366,-34.2637895799877,-0.899876043696002,0.0289635842553209,0.928839627951323,0.0252425036139861,"hypo"
"Ca5",6119244,6120130,3018125,3018168,108278,44,887,20.1590909090909,-821.746569240683,-13.2740076297096,-0.662454102140112,0.0338311993841046,0.696285301524217,0.0377097007483543,"hypo"
"Ca5",21873949,21874444,3260951,3260998,116175,48,496,10.3333333333333,-814.548082328073,-11.506406233548,-0.458912294575262,0.355141323831544,0.814053618406806,0.0320793877696411,"hypo"
"Ca3",30596511,30597471,1959855,1959881,69307,27,961,35.5925925925926,-808.538017584548,-24.8749826949051,-0.771031443371698,0.0253882293735999,0.796419672745298,0.0251255534940146,"hypo"
"Ca4",45501069,45502625,2850018,2850065,103159,48,1557,32.4375,803.342893126071,22.168537841389,0.434187641664129,0.66995431126223,0.2357666695981,0.031252102921512,"hyper"
"Ca3",22218205,22219611,1833999,1834041,63991,43,1407,32.7209302325581,-802.30608947226,-14.1790046012473,-0.811330320507025,0.0267264457097133,0.838056766216739,0.0506121343709841,"hypo"
"Ca3",10769502,10770337,1658792,1658819,57085,28,836,29.8571428571429,-801.543329285275,-19.9189512502522,-0.862790063413102,0.0718040849735699,0.934594148386672,0.0283425001489849,"hypo"
"Ca4",11621635,11623190,2313686,2313716,82444,31,1556,50.1935483870968,794.457668074015,28.6804933095599,0.832777580383546,0.896920234590693,0.0641426542071464,0.0300123067359342,"hyper"
"Ca3",39705289,39705734,2109481,2109510,74737,30,446,14.8666666666667,794.020472184351,32.7061567286977,0.741219560246693,0.946618533060082,0.205398972813389,0.0260022189361997,"hyper"
"Ca5",1278142,1279110,2921518,2921575,105848,58,969,16.7068965517241,-783.545635350261,-10.7919442063549,-0.478120454707074,0.354721175169851,0.832841629876925,0.0382007037829374,"hypo"
"Ca5",13811058,13811830,3127002,3127048,112215,47,773,16.4468085106383,-776.391678756779,-9.2777566394166,-0.507991245431818,0.407467840518215,0.915459085950033,0.0303769293703315,"hypo"
"Ca3",14837774,14838961,1727289,1727322,59368,34,1188,34.9411764705882,774.544707963748,27.3802437098574,0.669135507020547,0.90206401728893,0.232928510268383,0.0293252431160337,"hyper"
"Ca5",16810109,16811041,3174937,3174980,113549,44,933,21.2045454545455,-770.089486737673,-9.54938941547417,-0.675652104123711,0.252590250789367,0.928242354913078,0.0379778640908348,"hypo"
"Ca3",13262282,13263104,1702272,1702307,58531,36,823,22.8611111111111,764.05299928642,26.1299211459833,0.66262789153829,0.805063249345897,0.142435357807607,0.0274724717203495,"hyper"
"Ca3",11705150,11706118,1675422,1675451,57612,30,969,32.3,-762.742063960018,-19.1670358350413,-0.706277345518592,0.0273640104374601,0.733641355956052,0.0279742867816432,"hypo"
"Ca3",820365,820746,1480798,1480823,51414,26,382,14.6923076923077,-759.919370048371,-25.5523585928138,-0.89545543167566,0.0233012945812388,0.918756726256898,0.0309878468545832,"hypo"
"Ca3",33910633,33911875,2008434,2008490,71163,57,1243,21.8070175438597,755.506405425257,17.2435870078589,0.377755467999272,0.845911063512548,0.468155595513276,0.0284181973219188,"hyper"
"scaffold1128",119309,119542,5992775,5992790,208714,16,234,14.625,-753.865988917283,-43.5289760825583,-0.803197801484486,0.140314918486693,0.94351271997118,0.0172718045891165,"hypo"
"Ca5",34658855,34659454,3463942,3463979,124060,38,600,15.7894736842105,-752.280250542023,-14.0844701200505,-0.812237685014005,0.180385115613624,0.992622800627629,0.0438333876274511,"hypo"
"scaffold882",218435,219517,6605629,6605659,225441,31,1083,34.9354838709677,-747.941336389258,-10.6534574153281,-0.605505603123909,0.028530479658747,0.634036082782656,0.0260393948321555,"hypo"
"Ca4",34025055,34025404,2673732,2673804,96304,73,350,4.79452054794521,747.509120785825,11.2372598446896,0.371832663022335,0.890652701740822,0.518820038718486,0.0333441430073971,"hyper"
"Ca4",14088808,14089171,2350055,2350086,84041,32,364,11.375,733.603380868011,25.2704389892851,0.784907391100055,0.80213763527983,0.0172302441797746,0.0320185443702793,"hyper"
"Ca3",1564305,1565216,1495286,1495313,51848,28,912,32.5714285714286,-730.089165844574,-21.841072884685,-0.686376984639565,0.0198319573082624,0.706208941947827,0.0266198134743828,"hypo"
"Ca5",7072146,7072735,3035329,3035360,108733,32,590,18.4375,-728.418956596522,-22.0873120907692,-0.788472379652005,0.0362926396259116,0.824765019277917,0.0359372864264382,"hypo"
"scaffold242",173666,174351,6195796,6195821,214845,26,686,26.3846153846154,-724.877794993644,-12.1431517778585,-0.668515610919009,0.186114123635937,0.854629734554946,0.0238312783035149,"hypo"
"Ca3",21442939,21444054,1822732,1822765,63528,34,1116,32.8235294117647,-722.13195962406,-11.0926775080472,-0.594732765709046,0.267222164657035,0.861954930366081,0.0271195687256295,"hypo"
"Ca1",8669745,8671056,140865,140920,5712,56,1312,23.4285714285714,-721.991073421088,-9.24622660807215,-0.4745718401787,0.31517063451573,0.78974247469443,0.0281964801421189,"hypo"
"Ca6",15824199,15825840,3975594,3975623,142404,30,1642,54.7333333333333,-719.894943798123,-13.8060878654486,-0.790034166157315,0.00839340441740461,0.798427570574719,0.0334211642935244,"hypo"
"scaffold598",112333,112781,6455660,6455691,222013,32,449,14.03125,-719.870489363726,-9.67556153282261,-0.523976693635875,0.384897047180414,0.908873740816289,0.0235218263238991,"hypo"
"Ca3",972491,972869,1483796,1483829,51501,34,379,11.1470588235294,714.622040135719,21.9967695114715,0.713323641690679,0.920612262544298,0.207288620853619,0.0339396546795554,"hyper"
"Ca3",35242168,35243609,2030259,2030302,71951,44,1442,32.7727272727273,-710.46500914594,-9.35130549538791,-0.456662946708497,0.106592297080167,0.563255243788664,0.0292404455128912,"hypo"
"Ca3",22739875,22740754,1841426,1841467,64317,42,880,20.952380952381,-709.277881958587,-9.55590068781945,-0.404717104888058,0.145740736955477,0.550457841843535,0.0258596560178072,"hypo"
"scaffold242",594386,595544,6204141,6204176,215092,36,1159,32.1944444444444,-705.90191082386,-9.27554021993963,-0.590627009395508,0.256026143222007,0.846653152617515,0.0304390193822775,"hypo"
"Ca3",5659142,5659712,1559975,1560004,54300,30,571,19.0333333333333,703.96874668812,27.4103625570376,0.725598790736609,0.732560518486697,0.00696172775008857,0.0310797435273813,"hyper"
"Ca3",14482233,14482799,1719470,1719492,59162,23,567,24.6521739130435,-702.170829498297,-17.8086423983957,-0.803786894069015,0.0803791991469001,0.884166093215915,0.0259338847751119,"hypo"
"Ca4",11623535,11625185,2313717,2313754,82445,38,1651,43.4473684210526,693.81992934,27.9234405025186,0.617199059927891,0.932277782538947,0.315078722611055,0.030414910837952,"hyper"
"Ca4",47762006,47763616,2877555,2877595,104351,41,1611,39.2926829268293,-690.384146119019,-10.2503966330488,-0.55875124515383,0.280304251078457,0.839055496232287,0.032677320129704,"hypo"
"Ca4",26543654,26544075,2555832,2555891,91685,60,422,7.03333333333333,688.07451166182,12.6956622613411,0.331236171782262,0.637056366023021,0.305820194240759,0.0301861973507359,"hyper"
"Ca3",33323336,33324296,1997280,1997305,70833,26,961,36.9615384615385,-686.422046502758,-10.5789544675844,-0.708167284164181,0.111366455969032,0.819533740133214,0.0277006294510289,"hypo"
"Ca6",49284883,49285726,4572282,4572337,161355,56,844,15.0714285714286,-678.978730610899,-10.3206916889542,-0.705444397790084,0.0783933652089285,0.783837762999013,0.059083379812443,"hypo"
"scaffold314",33872,34791,6285689,6285713,217124,25,920,36.8,-678.645555438489,-9.14011321352783,-0.726232650281716,0.128198559077314,0.854431209359031,0.0275016834817844,"hypo"
"Ca5",46432767,46433551,3662293,3662335,131303,43,785,18.2558139534884,674.775814283982,19.5914947156789,0.53442475737396,0.580033841765386,0.0456090843914263,0.0324823111198079,"hyper"
"Ca3",17479595,17480834,1768740,1768773,60928,34,1240,36.4705882352941,-670.886730720622,-9.732838250728,-0.622463447555161,0.10532144373196,0.72778489128712,0.0328875164826872,"hypo"
"Ca3",24312981,24314048,1865189,1865221,65308,33,1068,32.3636363636364,669.904766431233,22.7390531030832,0.544376711009187,0.762678970408301,0.218302259399114,0.0250180979668219,"hyper"
"Ca5",15831074,15832075,3153860,3153891,113007,32,1002,31.3125,-662.531378553466,-10.8694004286475,-0.701429478968758,0.125438454886209,0.826867933854967,0.0347223129348656,"hypo"
"scaffold118",445539,446434,6010680,6010719,209171,40,896,22.4,-660.921429001975,-10.6447598946188,-0.667911077144512,0.275792515893545,0.943703593038057,0.0406511983782164,"hypo"
"Ca5",8828865,8829820,3061187,3061236,109803,50,956,19.12,-653.372064689211,-9.22140482451568,-0.823885274127576,0.00331963625588876,0.827204910383465,0.0668437166193756,"hypo"
"Ca5",3017243,3017992,2958072,2958109,106689,38,750,19.7368421052632,-636.627553484048,-11.9979145961745,-0.792316977676579,0.0781002783546344,0.870417256031214,0.0467185838742205,"hypo"
"Ca4",13797845,13798569,2345477,2345534,83861,58,725,12.5,636.541635569769,12.66731222378,0.8679648796479,0.882575409948129,0.0146105303002284,0.0705470678353195,"hyper"
"Ca4",38591247,38592623,2746111,2746152,99041,42,1377,32.7857142857143,-635.366067600617,-9.1299167591856,-0.634207118797162,0.0100248262234119,0.644231945020574,0.0404072916586512,"hypo"
"Ca5",15594834,15596261,3149321,3149371,112851,51,1428,28,-634.469945146929,-9.10957672229919,-0.481331923356038,0.463193155659036,0.944525079015075,0.0375302599583612,"hypo"
"Ca4",19283211,19283968,2434991,2435026,87213,36,758,21.0555555555556,-630.399096251391,-16.0319223601748,-0.637520991794028,0.0487068742848847,0.686227866078912,0.0335703592875387,"hypo"
"Ca5",41769688,41771475,3583855,3583909,128427,55,1788,32.5090909090909,-624.447230448671,-9.20004187201484,-0.264466026888548,0.603170825755687,0.867636852644236,0.0319125003789057,"hypo"
"Ca3",2875163,2875975,1518978,1519007,52567,30,813,27.1,623.5249358849,25.4030389346903,0.69607065190746,0.934757267322273,0.238686615414813,0.0322778902289554,"hyper"
"Ca4",23502937,23503817,2501953,2501984,89842,32,881,27.53125,-621.97879648972,-12.1151526306902,-0.572697810034026,0.325544502760715,0.898242312794741,0.0304908863964873,"hypo"
"Ca3",1543045,1543873,1494601,1494627,51835,27,829,30.7037037037037,-615.786584456232,-9.65370195283898,-0.597054844494161,0.285831781892046,0.882886626386207,0.0262161773060023,"hypo"
"Ca4",21525935,21526544,2468922,2468949,88625,28,610,21.7857142857143,-614.482316238937,-14.7051407907432,-0.711493734451056,0.197693732351777,0.909187466802834,0.0334141078532604,"hypo"
"Ca1",45998310,45999732,811271,811304,27315,34,1423,41.8529411764706,-611.474396024671,-9.78223676028297,-0.613426165838906,0.0625410509222974,0.675967216761203,0.0356986247656727,"hypo"
